humedad,temperatura,fecha
49.4,27.0,2024-01-02 15:19:59
49.3,27.0,2024-01-02 15:20:32
49.3,27.1,2024-01-02 15:20:44
49.4,27.1,2024-01-02 15:20:56
48.8,27.1,2024-01-02 15:23:32
48.9,27.2,2024-01-02 15:23:45
48.6,27.2,2024-01-02 15:26:42
48.6,27.1,2024-01-02 15:26:54
48.5,27.1,2024-01-02 15:27:06
48.5,27.2,2024-01-02 15:27:18
48.7,27.2,2024-01-02 15:27:30
48.6,27.2,2024-01-02 15:27:42
48.6,27.1,2024-01-02 15:27:54
48.6,27.2,2024-01-02 15:28:06
48.7,27.2,2024-01-02 15:28:18
48.6,27.2,2024-01-02 15:28:30
48.6,27.2,2024-01-02 15:28:42
48.6,27.2,2024-01-02 15:28:54
48.5,27.3,2024-01-02 15:29:06
48.5,27.3,2024-01-02 15:29:19
48.5,27.3,2024-01-02 15:29:30
48.6,27.3,2024-01-02 15:29:42
48.5,27.2,2024-01-02 15:29:54
48.5,27.3,2024-01-02 15:30:06
48.6,27.2,2024-01-02 15:30:19
48.5,27.3,2024-01-02 15:30:39
48.7,27.3,2024-01-02 15:30:51
48.4,27.3,2024-01-02 15:31:03
48.6,27.2,2024-01-02 15:31:15
48.5,27.2,2024-01-02 15:31:28
48.7,27.2,2024-01-02 15:31:39
48.6,27.2,2024-01-02 15:31:52
48.8,27.2,2024-01-02 15:32:04
48.8,27.2,2024-01-02 15:32:16
48.7,27.2,2024-01-02 15:32:28
48.6,27.1,2024-01-02 15:32:40
48.9,27.2,2024-01-02 15:32:52
48.8,27.2,2024-01-02 15:33:04
48.8,27.2,2024-01-02 15:33:16
48.7,27.1,2024-01-02 15:33:28
48.6,27.2,2024-01-02 15:33:40
48.6,27.2,2024-01-02 15:33:52
48.7,27.2,2024-01-02 15:34:04
48.5,27.2,2024-01-02 15:34:16
48.6,27.2,2024-01-02 15:34:28
48.6,27.3,2024-01-02 15:34:41
48.5,27.2,2024-01-02 15:34:54
48.5,27.3,2024-01-02 15:35:07
48.5,27.2,2024-01-02 15:35:19
48.5,27.2,2024-01-02 15:35:31
48.4,27.2,2024-01-02 15:35:43
48.4,27.3,2024-01-02 15:35:55
48.6,27.3,2024-01-02 15:36:08
48.3,27.3,2024-01-02 15:36:19
48.2,27.3,2024-01-02 15:36:31
48.3,27.4,2024-01-02 15:36:44
48.5,27.4,2024-01-02 15:36:55
48.3,27.4,2024-01-02 15:37:10
48.3,27.4,2024-01-02 15:37:23
48.2,27.4,2024-01-02 15:37:35
48.3,27.5,2024-01-02 15:37:47
48.2,27.4,2024-01-02 15:37:59
48.1,27.4,2024-01-02 15:38:11
48.0,27.5,2024-01-02 15:38:23
48.1,27.5,2024-01-02 15:38:35
48.0,27.4,2024-01-02 15:38:47
48.0,27.4,2024-01-02 15:38:59
48.2,27.4,2024-01-02 15:39:11
48.0,27.4,2024-01-02 15:39:23
48.1,27.4,2024-01-02 15:39:35
48.2,27.4,2024-01-02 15:39:47
48.2,27.4,2024-01-02 15:39:59
48.3,27.4,2024-01-02 15:40:11
48.4,27.3,2024-01-02 15:40:23
48.4,27.3,2024-01-02 15:40:35
48.3,27.3,2024-01-02 15:40:47
48.4,27.3,2024-01-02 15:40:59
48.3,27.3,2024-01-02 15:41:11
48.6,27.3,2024-01-02 15:41:23
48.7,27.3,2024-01-02 15:41:35
48.5,27.3,2024-01-02 15:41:47
48.8,27.3,2024-01-02 15:41:59
48.5,27.3,2024-01-02 15:42:11
48.6,27.3,2024-01-02 15:42:24
48.8,27.3,2024-01-02 15:42:36
48.8,27.3,2024-01-02 15:42:48
48.6,27.3,2024-01-02 15:43:00
48.7,27.3,2024-01-02 15:43:12
48.6,27.4,2024-01-02 15:43:24
48.6,27.4,2024-01-02 15:43:36
48.6,27.4,2024-01-02 15:43:48
48.5,27.4,2024-01-02 15:44:00
48.6,27.4,2024-01-02 15:44:12
48.5,27.4,2024-01-02 15:44:24
48.3,27.5,2024-01-02 15:44:36
48.4,27.5,2024-01-02 15:44:48
48.2,27.5,2024-01-02 15:45:00
48.2,27.5,2024-01-02 15:45:13
48.2,27.6,2024-01-02 15:45:24
48.2,27.6,2024-01-02 15:45:36
48.0,27.6,2024-01-02 15:45:48
48.1,27.6,2024-01-02 15:46:00
48.1,27.6,2024-01-02 15:46:12
47.9,27.6,2024-01-02 15:46:25
48.0,27.6,2024-01-02 15:46:36
48.0,27.6,2024-01-02 15:46:48
47.9,27.6,2024-01-02 15:47:00
48.2,27.6,2024-01-02 15:47:12
48.0,27.6,2024-01-02 15:47:25
48.0,27.6,2024-01-02 15:47:36
48.2,27.6,2024-01-02 15:47:48
48.0,27.6,2024-01-02 15:48:00
48.1,27.5,2024-01-02 15:48:12
48.0,27.5,2024-01-02 15:48:25
48.1,27.6,2024-01-02 15:48:37
48.2,27.5,2024-01-02 15:48:49
48.1,27.5,2024-01-02 15:49:01
48.2,27.5,2024-01-02 15:49:13
48.2,27.5,2024-01-02 15:49:25
48.4,27.4,2024-01-02 15:49:37
48.3,27.4,2024-01-02 15:49:49
48.3,27.4,2024-01-02 15:50:01
48.4,27.4,2024-01-02 15:50:13
48.3,27.4,2024-01-02 15:50:25
48.4,27.4,2024-01-02 15:50:37
48.3,27.4,2024-01-02 15:50:49
48.2,27.4,2024-01-02 15:51:01
48.3,27.3,2024-01-02 15:51:14
48.3,27.4,2024-01-02 15:51:25
48.4,27.4,2024-01-02 15:51:37
48.4,27.4,2024-01-02 15:51:49
48.2,27.4,2024-01-02 15:52:01
48.3,27.4,2024-01-02 15:52:13
48.4,27.4,2024-01-02 15:52:25
48.4,27.4,2024-01-02 15:52:37
48.5,27.4,2024-01-02 15:52:49
48.5,27.4,2024-01-02 15:53:01
48.6,27.4,2024-01-02 15:53:14
48.8,27.4,2024-01-02 15:53:26
48.6,27.4,2024-01-02 15:53:37
48.6,27.4,2024-01-02 15:53:50
48.6,27.4,2024-01-02 15:54:02
48.5,27.3,2024-01-02 15:54:14
48.6,27.4,2024-01-02 15:54:26
48.5,27.4,2024-01-02 15:54:38
48.6,27.4,2024-01-02 15:54:50
48.6,27.4,2024-01-02 15:55:02
48.6,27.4,2024-01-02 15:55:14
48.6,27.4,2024-01-02 15:55:26
48.6,27.4,2024-01-02 15:55:38
48.7,27.4,2024-01-02 15:55:50
48.6,27.4,2024-01-02 15:56:02
48.6,27.4,2024-01-02 15:56:14
48.6,27.5,2024-01-02 15:56:27
48.6,27.4,2024-01-02 15:56:39
48.6,27.4,2024-01-02 15:56:50
48.6,27.4,2024-01-02 15:57:02
48.6,27.3,2024-01-02 15:57:14
48.7,27.3,2024-01-02 15:57:26
48.7,27.3,2024-01-02 15:57:38
48.6,27.3,2024-01-02 15:57:54
48.8,27.2,2024-01-02 15:58:06
48.6,27.2,2024-01-02 15:58:17
48.8,27.2,2024-01-02 15:58:29
49.0,27.1,2024-01-02 15:58:41
49.0,27.1,2024-01-02 15:58:53
48.9,27.1,2024-01-02 15:59:05
48.8,27.2,2024-01-02 15:59:18
48.8,27.2,2024-01-02 15:59:30
48.6,27.3,2024-01-02 15:59:42
48.5,27.3,2024-01-02 15:59:54
48.6,27.3,2024-01-02 16:00:06
48.6,27.3,2024-01-02 16:00:18
48.7,27.3,2024-01-02 16:00:30
48.6,27.3,2024-01-02 16:00:42
48.5,27.3,2024-01-02 16:00:54
48.6,27.4,2024-01-02 16:01:06
48.4,27.4,2024-01-02 16:01:18
48.3,27.4,2024-01-02 16:01:30
48.3,27.4,2024-01-02 16:01:42
48.2,27.4,2024-01-02 16:01:54
48.3,27.4,2024-01-02 16:02:06
48.3,27.4,2024-01-02 16:02:18
48.3,27.4,2024-01-02 16:02:30
48.4,27.4,2024-01-02 16:02:42
48.3,27.3,2024-01-02 16:02:54
48.4,27.4,2024-01-02 16:03:06
48.4,27.4,2024-01-02 16:03:18
48.6,27.3,2024-01-02 16:03:30
48.5,27.4,2024-01-02 16:03:42
48.5,27.3,2024-01-02 16:03:54
48.2,27.3,2024-01-02 16:04:06
48.4,27.3,2024-01-02 16:04:18
48.6,27.3,2024-01-02 16:04:31
48.4,27.3,2024-01-02 16:04:43
48.4,27.3,2024-01-02 16:04:55
48.2,27.2,2024-01-02 16:05:07
48.4,27.2,2024-01-02 16:05:19
48.4,27.2,2024-01-02 16:05:31
48.4,27.2,2024-01-02 16:05:43
48.7,27.1,2024-01-02 16:05:55
48.6,27.1,2024-01-02 16:06:07
48.7,27.1,2024-01-02 16:06:19
48.7,27.1,2024-01-02 16:06:31
48.5,27.1,2024-01-02 16:06:43
48.6,27.1,2024-01-02 16:06:55
48.7,27.1,2024-01-02 16:07:07
48.7,27.1,2024-01-02 16:07:19
48.8,27.0,2024-01-02 16:07:31
48.7,27.1,2024-01-02 16:07:43
48.7,27.1,2024-01-02 16:07:55
48.7,27.1,2024-01-02 16:08:07
48.6,27.2,2024-01-02 16:08:19
48.5,27.2,2024-01-02 16:08:31
48.6,27.2,2024-01-02 16:08:46
48.5,27.2,2024-01-02 16:08:58
48.3,27.3,2024-01-02 16:09:10
48.5,27.3,2024-01-02 16:09:22
48.4,27.3,2024-01-02 16:09:34
48.5,27.2,2024-01-02 16:09:46
48.4,27.2,2024-01-02 16:09:58
48.4,27.2,2024-01-02 16:10:10
48.5,27.2,2024-01-02 16:10:23
48.4,27.2,2024-01-02 16:10:35
48.4,27.2,2024-01-02 16:10:47
48.4,27.2,2024-01-02 16:10:59
48.4,27.1,2024-01-02 16:11:11
48.6,27.1,2024-01-02 16:11:23
48.7,27.0,2024-01-02 16:11:35
48.8,27.0,2024-01-02 16:11:47
49.0,27.0,2024-01-02 16:11:59
48.9,27.0,2024-01-02 16:12:11
48.8,27.0,2024-01-02 16:12:23
48.9,27.0,2024-01-02 16:12:35
49.0,27.0,2024-01-02 16:12:47
48.8,27.0,2024-01-02 16:12:59
49.0,27.1,2024-01-02 16:13:11
48.7,27.1,2024-01-02 16:13:23
48.8,27.1,2024-01-02 16:13:35
48.8,27.1,2024-01-02 16:13:48
48.7,27.1,2024-01-02 16:13:59
48.8,27.1,2024-01-02 16:14:11
48.7,27.2,2024-01-02 16:14:23
48.8,27.2,2024-01-02 16:14:35
48.6,27.2,2024-01-02 16:14:50
48.6,27.2,2024-01-02 16:15:02
48.6,27.2,2024-01-02 16:15:15
48.6,27.2,2024-01-02 16:15:26
48.6,27.2,2024-01-02 16:15:38
48.6,27.1,2024-01-02 16:15:51
48.6,27.2,2024-01-02 16:16:03
48.6,27.2,2024-01-02 16:16:15
48.6,27.2,2024-01-02 16:16:27
48.5,27.2,2024-01-02 16:16:39
48.4,27.2,2024-01-02 16:16:51
48.5,27.2,2024-01-02 16:17:03
48.5,27.3,2024-01-02 16:17:15
48.6,27.3,2024-01-02 16:17:27
48.3,27.3,2024-01-02 16:17:39
48.4,27.3,2024-01-02 16:17:51
48.4,27.3,2024-01-02 16:18:03
48.3,27.3,2024-01-02 16:18:15
48.2,27.3,2024-01-02 16:18:27
48.2,27.3,2024-01-02 16:18:39
48.0,27.3,2024-01-02 16:18:51
48.2,27.3,2024-01-02 16:19:03
48.2,27.3,2024-01-02 16:19:15
48.1,27.3,2024-01-02 16:19:27
48.0,27.2,2024-01-02 16:19:39
48.2,27.3,2024-01-02 16:19:51
48.1,27.2,2024-01-02 16:20:03
48.1,27.3,2024-01-02 16:20:15
48.2,27.2,2024-01-02 16:20:27
48.2,27.2,2024-01-02 16:20:39
48.3,27.3,2024-01-02 16:20:51
48.2,27.2,2024-01-02 16:21:03
48.1,27.3,2024-01-02 16:21:15
48.4,27.3,2024-01-02 16:21:27
48.5,27.3,2024-01-02 16:21:40
48.3,27.3,2024-01-02 16:21:52
48.4,27.3,2024-01-02 16:22:04
48.4,27.3,2024-01-02 16:22:16
48.2,27.2,2024-01-02 16:22:28
48.3,27.2,2024-01-02 16:22:40
48.3,27.3,2024-01-02 16:22:52
48.2,27.3,2024-01-02 16:23:04
48.3,27.3,2024-01-02 16:23:16
48.3,27.2,2024-01-02 16:23:28
48.2,27.3,2024-01-02 16:23:40
48.3,27.3,2024-01-02 16:23:52
48.2,27.3,2024-01-02 16:24:04
48.1,27.3,2024-01-02 16:24:16
48.3,27.3,2024-01-02 16:24:28
48.2,27.2,2024-01-02 16:24:40
48.2,27.3,2024-01-02 16:24:52
48.1,27.3,2024-01-02 16:25:04
48.2,27.3,2024-01-02 16:25:16
48.3,27.2,2024-01-02 16:25:28
48.2,27.3,2024-01-02 16:25:40
48.4,27.3,2024-01-02 16:25:52
48.2,27.3,2024-01-02 16:26:07
48.2,27.3,2024-01-02 16:26:19
48.2,27.3,2024-01-02 16:26:31
48.3,27.4,2024-01-02 16:26:44
48.2,27.3,2024-01-02 16:26:55
48.2,27.3,2024-01-02 16:27:08
48.2,27.3,2024-01-02 16:27:20
48.2,27.3,2024-01-02 16:27:32
48.1,27.4,2024-01-02 16:27:44
48.3,27.4,2024-01-02 16:27:56
48.2,27.4,2024-01-02 16:28:08
48.2,27.4,2024-01-02 16:28:20
48.2,27.4,2024-01-02 16:28:32
48.2,27.4,2024-01-02 16:28:44
48.2,27.4,2024-01-02 16:28:56
48.2,27.3,2024-01-02 16:29:08
48.4,27.3,2024-01-02 16:29:20
48.2,27.3,2024-01-02 16:29:32
48.3,27.3,2024-01-02 16:29:44
48.1,27.3,2024-01-02 16:29:56
48.2,27.2,2024-01-02 16:30:08
48.2,27.2,2024-01-02 16:30:20
48.3,27.2,2024-01-02 16:30:33
48.3,27.3,2024-01-02 16:30:47
48.2,27.2,2024-01-02 16:30:59
48.2,27.2,2024-01-02 16:31:12
48.4,27.2,2024-01-02 16:31:24
48.2,27.2,2024-01-02 16:31:36
48.2,27.2,2024-01-02 16:31:47
48.4,27.2,2024-01-02 16:31:59
48.3,27.2,2024-01-02 16:32:11
48.3,27.2,2024-01-02 16:32:23
48.4,27.2,2024-01-02 16:32:36
48.5,27.2,2024-01-02 16:32:47
48.5,27.2,2024-01-02 16:33:00
48.3,27.3,2024-01-02 16:33:12
48.3,27.3,2024-01-02 16:33:24
48.1,27.3,2024-01-02 16:33:36
48.3,27.2,2024-01-02 16:33:48
48.3,27.2,2024-01-02 16:34:00
48.1,27.2,2024-01-02 16:34:12
48.3,27.2,2024-01-02 16:34:24
48.1,27.3,2024-01-02 16:34:36
48.1,27.3,2024-01-02 16:34:49
48.3,27.3,2024-01-02 16:35:00
48.2,27.3,2024-01-02 16:35:12
48.1,27.3,2024-01-02 16:35:24
48.6,27.3,2024-01-02 16:35:36
48.3,27.3,2024-01-02 16:35:48
48.5,27.3,2024-01-02 16:36:00
48.4,27.3,2024-01-02 16:36:45
48.3,27.3,2024-01-02 16:36:57
48.3,27.4,2024-01-02 16:37:09
48.3,27.4,2024-01-02 16:37:58
48.3,27.3,2024-01-02 16:38:10
48.1,27.4,2024-01-02 16:40:49
48.1,27.4,2024-01-02 16:41:01
48.1,27.4,2024-01-02 16:41:13
48.0,27.4,2024-01-02 16:41:25
48.2,27.4,2024-01-02 16:41:37
48.1,27.4,2024-01-02 16:41:49
48.1,27.4,2024-01-02 16:42:01
48.3,27.4,2024-01-02 16:42:13
48.3,27.3,2024-01-02 16:42:25
48.1,27.4,2024-01-02 16:42:37
48.1,27.4,2024-01-02 16:42:49
48.0,27.4,2024-01-02 16:43:01
48.2,27.4,2024-01-02 16:43:13
48.3,27.4,2024-01-02 16:43:25
48.3,27.4,2024-01-02 16:43:39
48.2,27.5,2024-01-02 16:43:52
48.0,27.4,2024-01-02 16:44:04
48.0,27.4,2024-01-02 16:44:16
48.1,27.5,2024-01-02 16:44:28
48.1,27.4,2024-01-02 16:44:41
48.0,27.5,2024-01-02 16:44:53
48.1,27.5,2024-01-02 16:45:05
47.9,27.5,2024-01-02 16:45:17
48.0,27.4,2024-01-02 16:45:29
48.1,27.4,2024-01-02 16:45:41
48.2,27.4,2024-01-02 16:45:53
48.2,27.3,2024-01-02 16:46:05
48.1,27.3,2024-01-02 16:46:17
48.2,27.3,2024-01-02 16:46:29
48.1,27.3,2024-01-02 16:46:41
48.2,27.3,2024-01-02 16:46:53
48.2,27.3,2024-01-02 16:47:05
48.1,27.3,2024-01-02 16:47:17
48.2,27.3,2024-01-02 16:47:29
48.0,27.3,2024-01-02 16:47:41
48.3,27.3,2024-01-02 16:47:53
48.4,27.3,2024-01-02 16:48:06
48.3,27.3,2024-01-02 16:48:17
48.3,27.3,2024-01-02 16:48:29
48.4,27.3,2024-01-02 16:48:41
48.2,27.3,2024-01-02 16:48:54
48.2,27.3,2024-01-02 16:49:06
48.3,27.3,2024-01-02 16:49:17
48.1,27.3,2024-01-02 16:49:29
48.3,27.3,2024-01-02 16:49:41
48.3,27.3,2024-01-02 16:49:54
48.4,27.3,2024-01-02 16:50:06
48.3,27.3,2024-01-02 16:50:18
48.4,27.3,2024-01-02 16:50:30
48.3,27.3,2024-01-02 16:50:45
48.3,27.3,2024-01-02 16:50:57
48.2,27.3,2024-01-02 16:51:09
48.2,27.3,2024-01-02 16:51:21
47.9,27.3,2024-01-02 16:51:33
48.0,27.3,2024-01-02 16:51:45
48.2,27.3,2024-01-02 16:51:57
48.2,27.3,2024-01-02 16:52:09
48.1,27.4,2024-01-02 16:52:21
48.1,27.4,2024-01-02 16:52:33
48.0,27.4,2024-01-02 16:52:45
48.3,27.4,2024-01-02 16:52:57
48.2,27.4,2024-01-02 16:53:09
48.2,27.4,2024-01-02 16:53:21
48.2,27.4,2024-01-02 16:53:33
48.3,27.4,2024-01-02 16:53:45
48.2,27.4,2024-01-02 16:53:58
48.0,27.4,2024-01-02 16:54:09
48.0,27.4,2024-01-02 16:54:22
47.9,27.4,2024-01-02 16:54:33
47.9,27.4,2024-01-02 16:54:46
48.1,27.4,2024-01-02 16:54:58
48.0,27.4,2024-01-02 16:55:10
47.8,27.4,2024-01-02 16:55:21
47.9,27.4,2024-01-02 16:55:33
47.8,27.4,2024-01-02 16:55:46
47.9,27.4,2024-01-02 16:55:58
47.9,27.5,2024-01-02 16:56:10
48.1,27.5,2024-01-02 16:56:22
47.9,27.5,2024-01-02 16:56:34
47.9,27.5,2024-01-02 16:56:46
47.8,27.5,2024-01-02 16:56:58
47.9,27.5,2024-01-02 16:57:10
47.7,27.5,2024-01-02 16:57:22
47.6,27.5,2024-01-02 16:57:34
47.7,27.5,2024-01-02 16:57:46
47.6,27.5,2024-01-02 16:57:58
47.7,27.5,2024-01-02 16:58:10
47.7,27.4,2024-01-02 16:58:22
47.6,27.4,2024-01-02 16:58:34
47.8,27.4,2024-01-02 16:58:46
47.6,27.4,2024-01-02 16:58:58
47.7,27.4,2024-01-02 16:59:10
47.8,27.3,2024-01-02 16:59:22
47.7,27.4,2024-01-02 16:59:34
47.8,27.3,2024-01-02 16:59:46
48.0,27.3,2024-01-02 16:59:58
47.7,27.4,2024-01-02 17:00:11
47.8,27.3,2024-01-02 17:00:23
47.9,27.3,2024-01-02 17:00:35
47.7,27.4,2024-01-02 17:00:47
48.0,27.4,2024-01-02 17:00:59
47.8,27.4,2024-01-02 17:01:11
47.9,27.4,2024-01-02 17:01:23
47.8,27.3,2024-01-02 17:01:35
47.8,27.4,2024-01-02 17:01:47
47.8,27.4,2024-01-02 17:01:59
47.8,27.4,2024-01-02 17:02:11
47.6,27.4,2024-01-02 17:02:23
47.6,27.4,2024-01-02 17:02:35
47.8,27.5,2024-01-02 17:02:47
47.7,27.4,2024-01-02 17:02:59
47.8,27.4,2024-01-02 17:03:11
47.6,27.5,2024-01-02 17:03:23
47.7,27.5,2024-01-02 17:03:35
47.5,27.5,2024-01-02 17:03:47
47.4,27.5,2024-01-02 17:03:59
47.3,27.5,2024-01-02 17:04:11
47.3,27.5,2024-01-02 17:04:23
47.3,27.5,2024-01-02 17:04:35
47.3,27.5,2024-01-02 17:04:48
47.4,27.5,2024-01-02 17:04:59
47.6,27.4,2024-01-02 17:05:11
47.4,27.4,2024-01-02 17:05:23
47.7,27.4,2024-01-02 17:05:35
47.6,27.4,2024-01-02 17:05:47
47.7,27.4,2024-01-02 17:05:59
47.7,27.4,2024-01-02 17:06:12
47.8,27.4,2024-01-02 17:06:24
47.8,27.3,2024-01-02 17:06:36
47.9,27.4,2024-01-02 17:06:48
47.8,27.3,2024-01-02 17:07:00
47.7,27.4,2024-01-02 17:07:12
47.9,27.3,2024-01-02 17:07:25
47.7,27.3,2024-01-02 17:07:38
47.9,27.3,2024-01-02 17:07:51
47.8,27.3,2024-01-02 17:08:03
47.8,27.3,2024-01-02 17:08:15
47.6,27.3,2024-01-02 17:08:27
47.8,27.3,2024-01-02 17:08:39
47.8,27.3,2024-01-02 17:08:51
47.8,27.4,2024-01-02 17:09:03
47.9,27.3,2024-01-02 17:09:15
47.8,27.4,2024-01-02 17:09:27
47.7,27.3,2024-01-02 17:09:39
47.7,27.4,2024-01-02 17:09:51
47.7,27.4,2024-01-02 17:10:03
47.7,27.4,2024-01-02 17:10:15
47.6,27.4,2024-01-02 17:10:27
47.6,27.4,2024-01-02 17:10:39
47.8,27.4,2024-01-02 17:10:51
47.7,27.4,2024-01-02 17:11:03
47.8,27.4,2024-01-02 17:11:18
47.8,27.4,2024-01-02 17:11:30
47.7,27.4,2024-01-02 17:11:42
47.9,27.4,2024-01-02 17:11:54
47.8,27.4,2024-01-02 17:12:06
47.8,27.4,2024-01-02 17:12:18
47.8,27.4,2024-01-02 17:12:31
47.7,27.4,2024-01-02 17:12:43
47.6,27.4,2024-01-02 17:12:55
47.6,27.4,2024-01-02 17:13:07
47.6,27.5,2024-01-02 17:13:19
47.6,27.4,2024-01-02 17:13:31
47.7,27.4,2024-01-02 17:13:43
47.8,27.4,2024-01-02 17:13:55
47.9,27.4,2024-01-02 17:14:07
47.8,27.4,2024-01-02 17:14:19
47.7,27.4,2024-01-02 17:14:31
47.8,27.4,2024-01-02 17:14:43
47.7,27.4,2024-01-02 17:14:55
48.0,27.4,2024-01-02 17:15:07
48.0,27.4,2024-01-02 17:15:19
47.8,27.4,2024-01-02 17:15:31
47.8,27.4,2024-01-02 17:15:43
47.7,27.4,2024-01-02 17:15:55
47.7,27.4,2024-01-02 17:16:07
47.8,27.4,2024-01-02 17:16:19
47.8,27.4,2024-01-02 17:16:32
47.8,27.5,2024-01-02 17:16:43
47.8,27.5,2024-01-02 17:16:55
47.8,27.5,2024-01-02 17:17:07
47.8,27.5,2024-01-02 17:17:19
47.5,27.5,2024-01-02 17:17:31
47.7,27.5,2024-01-02 17:17:43
47.6,27.5,2024-01-02 17:17:55
47.6,27.5,2024-01-02 17:18:08
47.3,27.5,2024-01-02 17:18:20
47.4,27.5,2024-01-02 17:18:32
47.4,27.5,2024-01-02 17:18:44
47.3,27.5,2024-01-02 17:18:56
47.5,27.5,2024-01-02 17:19:08
47.5,27.5,2024-01-02 17:19:20
47.4,27.5,2024-01-02 17:19:32
47.4,27.5,2024-01-02 17:19:44
47.3,27.5,2024-01-02 17:19:56
47.3,27.5,2024-01-02 17:20:08
47.3,27.4,2024-01-02 17:20:20
47.4,27.4,2024-01-02 17:20:32
47.5,27.4,2024-01-02 17:20:44
47.5,27.3,2024-01-02 17:20:56
47.5,27.4,2024-01-02 17:21:08
47.6,27.4,2024-01-02 17:21:20
47.7,27.4,2024-01-02 17:21:32
47.6,27.4,2024-01-02 17:21:44
47.9,27.4,2024-01-02 17:21:57
47.7,27.4,2024-01-02 17:22:08
47.8,27.4,2024-01-02 17:22:20
47.6,27.4,2024-01-02 17:22:32
47.7,27.3,2024-01-02 17:22:44
47.6,27.3,2024-01-02 17:22:56
47.6,27.3,2024-01-02 17:23:09
47.7,27.4,2024-01-02 17:23:21
47.8,27.3,2024-01-02 17:23:33
47.7,27.4,2024-01-02 17:23:45
47.8,27.4,2024-01-02 17:23:57
47.9,27.4,2024-01-02 17:24:09
47.8,27.4,2024-01-02 17:24:21
47.8,27.4,2024-01-02 17:24:32
47.9,27.4,2024-01-02 17:24:47
47.9,27.4,2024-01-02 17:24:59
47.9,27.5,2024-01-02 17:25:11
47.9,27.4,2024-01-02 17:25:23
47.9,27.4,2024-01-02 17:25:35
47.8,27.4,2024-01-02 17:25:47
47.8,27.4,2024-01-02 17:25:59
47.8,27.4,2024-01-02 17:26:11
47.9,27.5,2024-01-02 17:26:23
48.0,27.4,2024-01-02 17:26:35
47.8,27.5,2024-01-02 17:26:47
47.8,27.5,2024-01-02 17:26:59
47.9,27.5,2024-01-02 17:27:11
47.8,27.5,2024-01-02 17:27:23
47.8,27.4,2024-01-02 17:27:35
47.8,27.4,2024-01-02 17:27:47
47.7,27.5,2024-01-02 17:27:59
47.8,27.5,2024-01-02 17:28:11
47.8,27.4,2024-01-02 17:28:23
47.7,27.4,2024-01-02 17:28:35
47.5,27.4,2024-01-02 17:28:47
47.6,27.4,2024-01-02 17:29:00
47.8,27.5,2024-01-02 17:29:12
47.7,27.5,2024-01-02 17:29:24
47.4,27.5,2024-01-02 17:29:36
47.5,27.5,2024-01-02 17:29:48
47.5,27.5,2024-01-02 17:30:00
47.4,27.5,2024-01-02 17:30:12
47.6,27.5,2024-01-02 17:30:24
47.4,27.5,2024-01-02 17:30:36
47.5,27.5,2024-01-02 17:30:48
47.5,27.5,2024-01-02 17:31:00
47.5,27.5,2024-01-02 17:31:14
47.5,27.6,2024-01-02 17:31:27
47.5,27.5,2024-01-02 17:31:39
47.6,27.6,2024-01-02 17:31:51
47.4,27.6,2024-01-02 17:32:03
47.4,27.6,2024-01-02 17:32:15
47.2,27.6,2024-01-02 17:32:27
47.2,27.6,2024-01-02 17:32:39
47.1,27.7,2024-01-02 17:32:51
47.0,27.6,2024-01-02 17:33:03
47.1,27.6,2024-01-02 17:33:15
47.1,27.6,2024-01-02 17:33:27
47.0,27.6,2024-01-02 17:33:39
47.1,27.7,2024-01-02 17:33:51
47.0,27.6,2024-01-02 17:34:03
47.2,27.6,2024-01-02 17:34:16
47.1,27.6,2024-01-02 17:34:28
47.2,27.6,2024-01-02 17:34:40
47.2,27.5,2024-01-02 17:34:52
47.3,27.4,2024-01-02 17:35:04
47.6,27.4,2024-01-02 17:35:16
47.3,27.4,2024-01-02 17:35:28
47.8,27.4,2024-01-02 17:35:40
47.7,27.4,2024-01-02 17:35:52
47.6,27.5,2024-01-02 17:36:04
47.4,27.4,2024-01-02 17:36:16
47.4,27.4,2024-01-02 17:36:28
47.3,27.4,2024-01-02 17:36:40
47.5,27.4,2024-01-02 17:36:54
47.6,27.4,2024-01-02 17:37:07
47.5,27.4,2024-01-02 17:37:19
47.3,27.4,2024-01-02 17:37:31
47.5,27.5,2024-01-02 17:37:43
47.3,27.5,2024-01-02 17:37:57
47.2,27.5,2024-01-02 17:38:11
47.3,27.5,2024-01-02 17:38:22
47.1,27.5,2024-01-02 17:38:34
47.2,27.5,2024-01-02 17:38:47
47.2,27.5,2024-01-02 17:38:59
47.1,27.5,2024-01-02 17:39:11
47.2,27.6,2024-01-02 17:39:24
47.2,27.5,2024-01-02 17:39:34
47.1,27.5,2024-01-02 17:39:46
47.2,27.6,2024-01-02 17:39:58
47.3,27.5,2024-01-02 17:40:10
47.2,27.5,2024-01-02 17:40:29
47.2,27.6,2024-01-02 17:40:41
47.3,27.6,2024-01-02 17:40:53
47.3,27.6,2024-01-02 17:41:05
47.0,27.6,2024-01-02 17:41:17
47.1,27.6,2024-01-02 17:41:29
47.2,27.6,2024-01-02 17:41:41
47.1,27.6,2024-01-02 17:41:53
47.2,27.6,2024-01-02 17:42:05
47.3,27.7,2024-01-02 17:42:17
47.0,27.7,2024-01-02 17:42:29
47.0,27.6,2024-01-02 17:42:41
47.0,27.6,2024-01-02 17:42:53
47.0,27.6,2024-01-02 17:43:05
46.8,27.7,2024-01-02 17:43:17
47.0,27.6,2024-01-02 17:43:29
